State,Year,Quarter,Pincodes,Transcation_Count,Transcation_Amount
arunachal-pradesh,2019,2,791113,12970,37636424.899820864
arunachal-pradesh,2019,2,790104,12562,43392107.208877556
arunachal-pradesh,2019,2,791109,12214,28228154.97606074
arunachal-pradesh,2019,2,792001,11232,29778429.81452021
arunachal-pradesh,2019,2,792103,11076,30442992.654754497
arunachal-pradesh,2019,2,790101,10926,36302058.29929494
arunachal-pradesh,2019,3,791110,38560,104152420.6903958
arunachal-pradesh,2019,3,791111,32844,92522169.403638
arunachal-pradesh,2019,3,791102,20744,50221808.10965951
arunachal-pradesh,2019,3,791113,19591,49174022.06411387
arunachal-pradesh,2019,3,790116,19201,53454221.51239009
arunachal-pradesh,2019,3,790104,18759,57742402.565546624
arunachal-pradesh,2019,3,792103,17253,38310432.22806125
arunachal-pradesh,2019,3,790101,15882,43198540.62981644
arunachal-pradesh,2019,3,792001,15645,35020210.50538105
arunachal-pradesh,2019,3,791109,14867,29287244.191191502
arunachal-pradesh,2019,4,791110,46210,135166318.90100121
arunachal-pradesh,2019,4,791111,38960,109780309.4691897
arunachal-pradesh,2019,4,791113,25720,67044021.64216873
arunachal-pradesh,2019,4,791102,25493,64172690.788512394
arunachal-pradesh,2019,4,790104,23418,71137191.35286346
arunachal-pradesh,2019,4,792103,22297,45950095.40587128
arunachal-pradesh,2019,4,790101,22263,69716144.70739502
arunachal-pradesh,2019,4,790116,21777,62382535.12190032
arunachal-pradesh,2019,4,792001,18262,41638209.32032033
arunachal-pradesh,2019,4,791109,17833,33159442.663443036
arunachal-pradesh,2020,1,791110,53858,134164730.89583132
arunachal-pradesh,2020,1,791111,44651,118592432.50755887
arunachal-pradesh,2020,1,791113,40087,114373417.73145652
arunachal-pradesh,2020,1,791102,30846,73201195.2353644
arunachal-pradesh,2020,1,792103,27462,65003236.302331895
arunachal-pradesh,2020,1,790116,25027,68279455.36544603
arunachal-pradesh,2020,1,790104,24414,66277727.27349471
arunachal-pradesh,2020,1,792001,23370,55255805.31059417
arunachal-pradesh,2020,1,791001,22588,54519489.86110417
arunachal-pradesh,2020,1,791109,22374,43679801.42383069
arunachal-pradesh,2020,2,791110,66660,161486745.43774873
arunachal-pradesh,2020,2,791111,58840,143307742.43547845
arunachal-pradesh,2020,2,791102,50996,97581020.8441248
arunachal-pradesh,2020,2,791113,49710,128006452.94220668
arunachal-pradesh,2020,2,792103,39797,83935770.26695053
arunachal-pradesh,2020,2,791001,38760,84597533.513517
arunachal-pradesh,2020,2,790104,34466,94485243.39779145
arunachal-pradesh,2020,2,792001,33392,72498626.74427575
arunachal-pradesh,2020,2,790116,28051,69882584.56823947
arunachal-pradesh,2020,2,790101,27329,80597964.5697464
arunachal-pradesh,2020,3,791113,85276,286434881.1365983
arunachal-pradesh,2020,3,791110,83578,224119989.3692662
arunachal-pradesh,2020,3,791111,73373,201615153.49178126
arunachal-pradesh,2020,3,791102,59485,147103673.02159554
arunachal-pradesh,2020,3,792103,43165,97856482.63015749
arunachal-pradesh,2020,3,790104,42704,140524891.73905784
arunachal-pradesh,2020,3,792001,40143,98429547.73142855
arunachal-pradesh,2020,3,791001,39931,105026195.69865745
arunachal-pradesh,2020,3,790116,34849,106829704.02580261
arunachal-pradesh,2020,3,790101,31126,106324283.79932615
arunachal-pradesh,2020,4,791110,115682,355243299.60706156
arunachal-pradesh,2020,4,791113,100879,340893583.5488197
arunachal-pradesh,2020,4,791111,96702,282834295.4196955
arunachal-pradesh,2020,4,791102,74774,202391786.32094023
arunachal-pradesh,2020,4,792103,53234,132562026.23941663
arunachal-pradesh,2020,4,791001,51950,144602123.97611114
arunachal-pradesh,2020,4,792001,51529,123814287.8204747
arunachal-pradesh,2020,4,790104,51050,182176489.64400375
arunachal-pradesh,2020,4,790116,40492,120719478.22915718
arunachal-pradesh,2020,4,790101,36197,118862457.89585006
arunachal-pradesh,2021,1,791113,127025,394958954.74942803
arunachal-pradesh,2021,1,791110,119184,404502103.3179444
arunachal-pradesh,2021,1,791111,89356,307014656.8532768
arunachal-pradesh,2021,1,791102,68000,211432038.67254648
arunachal-pradesh,2021,1,792103,53040,141156670.32558545
arunachal-pradesh,2021,1,791001,50407,164065117.88460803
arunachal-pradesh,2021,1,792001,48954,130623865.61265224
arunachal-pradesh,2021,1,790104,39581,151312863.21053433
arunachal-pradesh,2021,1,791109,39332,128400296.63511801
arunachal-pradesh,2021,1,790116,38205,115157748.78556368
arunachal-pradesh,2021,2,791113,170268,432196673.5193349
arunachal-pradesh,2021,2,791110,160245,449983951.208361
arunachal-pradesh,2021,2,791111,122368,333974912.1268044
arunachal-pradesh,2021,2,791102,87524,235678147.9304313
arunachal-pradesh,2021,2,792103,76949,179343401.62470114
arunachal-pradesh,2021,2,791001,68927,214550532.0577654
arunachal-pradesh,2021,2,792001,64602,146046509.47044832
arunachal-pradesh,2021,2,790104,52742,184653080.7391938
arunachal-pradesh,2021,2,790116,52323,145624699.2825492
arunachal-pradesh,2021,2,790101,48726,157622337.23185942
arunachal-pradesh,2021,3,791113,225427,582965112.523323
arunachal-pradesh,2021,3,791110,207417,603165812.3057537
arunachal-pradesh,2021,3,791111,153845,442067361.42168665
arunachal-pradesh,2021,3,791102,105715,296166087.7681337
arunachal-pradesh,2021,3,792103,88032,194244543.03871346
arunachal-pradesh,2021,3,792001,80894,180486995.1464384
arunachal-pradesh,2021,3,791001,77128,259793926.03333136
arunachal-pradesh,2021,3,790116,66461,197947119.60324338
arunachal-pradesh,2021,3,790104,65008,261069265.84552905
arunachal-pradesh,2021,3,790101,61516,220804392.11302128
arunachal-pradesh,2021,4,791113,279958,685093585.2469286
arunachal-pradesh,2021,4,791110,258928,718387355.2085327
arunachal-pradesh,2021,4,791111,206496,557846901.7603153
arunachal-pradesh,2021,4,791102,134017,368703032.41367143
arunachal-pradesh,2021,4,792103,115871,238038756.74938503
arunachal-pradesh,2021,4,792001,101771,220359430.80701947
arunachal-pradesh,2021,4,791001,93449,317887115.43826216
arunachal-pradesh,2021,4,791109,84621,218599005.03410858
arunachal-pradesh,2021,4,790116,81804,235869670.0305156
arunachal-pradesh,2021,4,790101,77658,269438817.2199306
arunachal-pradesh,2022,1,791113,336780,819363323.7219163
arunachal-pradesh,2022,1,791110,332485,853173424.1985552
arunachal-pradesh,2022,1,791111,262617,658150204.3789485
arunachal-pradesh,2022,1,791102,159945,417052440.2856392
arunachal-pradesh,2022,1,792103,129210,277477788.7356235
arunachal-pradesh,2022,1,792001,121068,265189556.26145488
arunachal-pradesh,2022,1,791109,111918,254266306.42573798
arunachal-pradesh,2022,1,791001,105769,364396148.4248719
arunachal-pradesh,2022,1,792110,84017,238200426.2222041
arunachal-pradesh,2022,1,790116,82546,221708919.60946545
arunachal-pradesh,2022,2,791110,449672,1063144517.2715561
arunachal-pradesh,2022,2,791111,365813,825171645.8623393
arunachal-pradesh,2022,2,791113,293972,636386755.5775489
arunachal-pradesh,2022,2,791102,202400,506976441.13093287
arunachal-pradesh,2022,2,792103,171123,328590056.9824293
arunachal-pradesh,2022,2,792001,168260,347653259.94772595
arunachal-pradesh,2022,2,791109,160963,328923537.81103456
arunachal-pradesh,2022,2,791001,138781,429415327.4851847
arunachal-pradesh,2022,2,792110,104904,274482044.040218
arunachal-pradesh,2022,2,790116,104888,264639160.7241699
arunachal-pradesh,2022,3,791110,493396,989512226.2480668
arunachal-pradesh,2022,3,791111,430374,859784995.1774595
arunachal-pradesh,2022,3,791113,350164,659314612.6108431
arunachal-pradesh,2022,3,791102,223033,502704075.98509526
arunachal-pradesh,2022,3,792001,177984,312906039.70234203
arunachal-pradesh,2022,3,791109,171234,304861466.0199954
arunachal-pradesh,2022,3,792103,168900,302218714.13136125
arunachal-pradesh,2022,3,791001,156417,457311028.7111173
arunachal-pradesh,2022,3,791112,122875,208103072.98784313
arunachal-pradesh,2022,3,790116,119024,273945831.9687789
arunachal-pradesh,2022,4,791110,579246,1065690345.4630343
arunachal-pradesh,2022,4,791111,486688,876349333.7857587
arunachal-pradesh,2022,4,791113,386008,654736963.6475468
arunachal-pradesh,2022,4,791102,261421,545042068.6599071
arunachal-pradesh,2022,4,792103,210161,343379974.78242886
arunachal-pradesh,2022,4,792001,208541,333708831.3015753
arunachal-pradesh,2022,4,791001,204796,538239069.5092747
arunachal-pradesh,2022,4,791109,199942,337367639.30005294
arunachal-pradesh,2022,4,791112,153846,233172634.3808441
arunachal-pradesh,2022,4,791120,140090,339456055.3039629
assam,2018,1,782127,36278,55685104.31004669
assam,2018,1,782126,19015,29531618.71952273
assam,2018,1,781010,17827,17537571.597366832
assam,2018,1,781032,12544,16344758.303072494
assam,2018,1,781039,12320,11675419.253198598
assam,2018,1,781022,11160,21394161.557452165
assam,2018,1,781001,10964,14211878.220937155
assam,2018,1,781005,9017,11227244.310914159
assam,2018,1,781038,8676,13458100.482520536
assam,2018,1,782123,8395,9021445.995110027
assam,2018,2,782127,48384,116170095.69804743
assam,2018,2,781010,28765,34543064.75993969
assam,2018,2,781032,23020,37069985.80605326
assam,2018,2,782126,21573,43770461.5297259
assam,2018,2,781022,18670,42156397.49324472
assam,2018,2,781001,16484,28303495.144346286
assam,2018,2,781039,16265,16302454.69364266
assam,2018,2,781038,14557,27844594.363439623
assam,2018,2,781308,13501,14412327.173391042
assam,2018,2,782123,13067,12434331.737019075
assam,2018,3,781010,53744,63112506.38368155
assam,2018,3,782127,34599,82030505.12567952
assam,2018,3,781032,33634,64706017.19869007
assam,2018,3,781022,28483,65165029.42699838
assam,2018,3,781001,23772,46640754.80828482
assam,2018,3,781039,23417,24795434.492356982
assam,2018,3,781038,20581,41002558.83435511
assam,2018,3,783380,20313,31377434.881334245
assam,2018,3,781308,20256,36590779.6446363
assam,2018,3,781136,20134,24505351.774850026
assam,2018,4,782123,191097,40365958.68121323
assam,2018,4,782127,59167,55990370.032198705
assam,2018,4,781032,51149,98762225.01484658
assam,2018,4,782003,48402,33450786.817610316
assam,2018,4,781022,44539,104401373.29655467
assam,2018,4,781010,43288,77616354.09688722
assam,2018,4,782126,38675,31863173.323863033
assam,2018,4,781001,35778,72836714.43961805
assam,2018,4,781319,34279,45240498.09739684
assam,2018,4,781038,31676,62489723.74664806
assam,2019,1,781010,503839,1078124661.8328056
assam,2019,1,781032,62258,120121843.43270376
assam,2019,1,781039,57692,41044662.983493246
assam,2019,1,781022,55124,119978294.57746854
assam,2019,1,782123,46667,41897236.731427655
assam,2019,1,781001,43515,89813448.44109452
assam,2019,1,782127,42671,51768766.27094724
assam,2019,1,781136,42533,61584131.178694054
assam,2019,1,781038,39406,76359941.51193222
assam,2019,1,781314,32414,45265938.027977295
assam,2019,2,781010,1651072,3400967170.8048086
assam,2019,2,781032,67144,136158592.94434002
assam,2019,2,781039,61117,41121611.0098705
assam,2019,2,781022,56840,133563591.31288573
assam,2019,2,781001,45316,99439900.43321508
assam,2019,2,781038,40783,85345393.69140095
assam,2019,2,781011,35256,71372278.76526672
assam,2019,2,781028,35051,88623379.4863712
assam,2019,2,781019,34614,71776708.63112444
assam,2019,2,785001,34411,68114448.05145462
assam,2019,3,781010,1013793,3958005278.9310026
assam,2019,3,781032,94854,170916940.97272062
assam,2019,3,781022,79856,158778818.6025424
assam,2019,3,781039,76010,53729190.61250496
assam,2019,3,781001,62282,124589790.03571916
assam,2019,3,781038,58487,113539110.04477663
assam,2019,3,781019,51280,92682137.46767974
assam,2019,3,781011,49702,92674425.56703568
assam,2019,3,781028,49020,109565259.66869253
assam,2019,3,781005,48872,88506490.97296011
assam,2019,4,781010,1082582,4255353965.453718
assam,2019,4,781009,168681,609655507.1918839
assam,2019,4,781032,100676,185406119.6723185
assam,2019,4,781039,93370,61392432.94024345
assam,2019,4,781022,87774,183566068.75048763
assam,2019,4,781001,68636,147064092.20527714
assam,2019,4,781038,64729,129171976.31138667
assam,2019,4,781011,55522,108944084.25181107
assam,2019,4,781028,54001,122295825.23809631
assam,2019,4,781019,53185,96803120.00638849
assam,2020,1,781009,1780036,7174086430.866011
assam,2020,1,781032,118710,214331822.8278841
assam,2020,1,781039,112344,71576592.16415787
assam,2020,1,781022,107942,230073726.4604506
assam,2020,1,781001,79047,168980460.26639146
assam,2020,1,781038,77757,151759510.56487012
assam,2020,1,781028,67504,156019307.00999779
assam,2020,1,781011,66187,133654758.62515348
assam,2020,1,781019,62192,112929794.87225011
assam,2020,1,781005,57925,113264666.44706726
assam,2020,2,781009,1192185,4778567764.009242
assam,2020,2,781032,98935,166763954.39924344
assam,2020,2,781022,89467,179401031.76221177
assam,2020,2,783380,73336,119626131.76408282
assam,2020,2,781038,71811,123805864.7382038
assam,2020,2,781028,64789,139873982.96043786
assam,2020,2,781011,63697,111255037.10041872
assam,2020,2,786001,60266,116013366.45086381
assam,2020,2,782435,59364,95325866.32569475
assam,2020,2,781001,59124,122990395.0546651
assam,2020,3,781009,2659242,10013749462.54474
assam,2020,3,781032,118055,232420643.47510615
assam,2020,3,786001,116668,338398316.1940736
assam,2020,3,781022,112568,249091248.38401857
assam,2020,3,781038,88704,179615224.2747016
assam,2020,3,783380,80101,178370369.63103196
assam,2020,3,781028,79450,195889630.84405822
assam,2020,3,781001,74329,171892777.86614633
assam,2020,3,781011,72486,143646695.19846505
assam,2020,3,781012,69823,156945730.9019076
assam,2020,4,781009,2706533,10280991607.128572
assam,2020,4,781032,208338,423133157.9967661
assam,2020,4,781022,191909,448388467.12385124
assam,2020,4,781001,146326,361729899.31192243
assam,2020,4,781038,141467,305286931.8707292
assam,2020,4,786001,136686,399891954.20851076
assam,2020,4,781028,124055,335253852.494928
assam,2020,4,781011,115652,275380157.97551006
assam,2020,4,781019,109902,224541693.9827264
assam,2020,4,781005,107715,228190617.25331712
assam,2021,1,781009,6524270,17428233384.59051
assam,2021,1,786001,223886,596404833.4438283
assam,2021,1,781022,220209,532676696.43146753
assam,2021,1,781032,219173,454425488.5049339
assam,2021,1,781001,164447,415951266.1170123
assam,2021,1,781038,147267,339125036.70450056
assam,2021,1,781028,134378,379837463.59430516
assam,2021,1,781039,121609,125229899.36340648
assam,2021,1,781011,118996,298364755.0464896
assam,2021,1,781019,115698,244218722.4529047
assam,2021,2,781009,9152474,20665273162.818207
assam,2021,2,786001,301912,712393100.0840259
assam,2021,2,781032,214544,426648785.4343436
assam,2021,2,781022,210224,485126089.27296245
assam,2021,2,781038,156202,329131794.605857
assam,2021,2,781028,141496,376162457.3692011
assam,2021,2,781319,141071,380180308.0508309
assam,2021,2,781001,140945,344252530.57261163
assam,2021,2,783330,140014,436650824.6769772
assam,2021,2,781039,138550,131928199.0376262
assam,2021,3,781009,12729978,27464031964.343338
assam,2021,3,786001,427258,967975521.6469452
assam,2021,3,781032,317420,611161689.2896398
assam,2021,3,781022,306809,640424297.5125268
assam,2021,3,781038,228604,464233898.47619295
assam,2021,3,781001,214826,510386365.51873195
assam,2021,3,781028,202529,500653116.2649457
assam,2021,3,781011,185134,430608615.9835314
assam,2021,3,781316,184851,502029448.6452037
assam,2021,3,781319,181532,432011296.62647235
assam,2021,4,781009,16779607,36391151860.79283
assam,2021,4,786001,589421,1306149293.232204
assam,2021,4,781032,478852,833712155.0773808
assam,2021,4,781022,476771,875944174.2396414
assam,2021,4,781001,350899,765800172.2543352
assam,2021,4,781038,326950,624753356.359648
assam,2021,4,781028,293043,655881497.7437193
assam,2021,4,781316,285464,789572479.0883284
assam,2021,4,781319,279718,685350696.6633132
assam,2021,4,781019,258000,438702563.555657
assam,2022,1,781009,21143287,46189827357.81514
assam,2022,1,786001,737669,1585322411.8476655
assam,2022,1,781022,642641,1105531337.2939954
assam,2022,1,781032,607413,955576175.5206772
assam,2022,1,781001,441260,881518668.7427199
assam,2022,1,781038,429897,775937821.390959
assam,2022,1,781028,382727,817368217.3828207
assam,2022,1,781319,368895,924024506.300522
assam,2022,1,781316,362610,1037947224.1412314
assam,2022,1,781005,328830,517855589.3922645
assam,2022,2,781009,27909097,54262481044.38667
assam,2022,2,786001,1010236,1941254752.2972517
assam,2022,2,781022,811780,1259138761.603972
assam,2022,2,781032,753818,1091880235.144574
assam,2022,2,781001,557255,1059437471.6575356
assam,2022,2,781038,548977,903984431.7288729
assam,2022,2,781319,492658,1098052924.3591151
assam,2022,2,781316,486936,1132618346.6611218
assam,2022,2,781028,483936,902088623.5927126
assam,2022,2,784115,480261,916458107.4299153
assam,2022,3,781013,23740033,43477837025.4255
assam,2022,3,781009,4453845,8402332124.458529
assam,2022,3,785001,1305456,2167988132.8763847
assam,2022,3,781022,917155,1321082161.5434377
assam,2022,3,781032,854723,1185465367.2670166
assam,2022,3,788151,782629,1483869240.8816051
assam,2022,3,786001,773303,1335823069.7053273
assam,2022,3,781301,672975,1289345107.4433177
assam,2022,3,784001,652030,1117819634.0792766
assam,2022,3,781001,640733,1147070060.5891519
assam,2022,4,781013,35940014,65266942297.03035
assam,2022,4,781301,1464765,2697007904.954568
assam,2022,4,785001,1165321,1892213052.0515342
assam,2022,4,783380,1025231,1980825353.213442
assam,2022,4,781022,1021760,1404907163.957292
assam,2022,4,786001,1016397,1720962331.638275
assam,2022,4,781032,945052,1228668811.6378405
assam,2022,4,781103,813992,1537206912.0077815
assam,2022,4,781001,753829,1316233723.5341868
assam,2022,4,781038,712469,1030362512.4909468
bihar,2018,1,800006,212121,159171214.37736017
bihar,2018,1,800001,177256,242740752.86075908
