State,Year,Quarter,Transaction_Type,Transaction_Count,Transaction_Amount
himachal-pradesh,2019,3,Peer-to-peer payments,1181680,5039276845.295213
himachal-pradesh,2019,3,Merchant payments,312575,182746198.16430056
himachal-pradesh,2019,3,Financial Services,3096,1775673.9713265826
himachal-pradesh,2019,3,Others,25170,20649996.69578039
himachal-pradesh,2019,4,Peer-to-peer payments,1579582,6533855301.069828
himachal-pradesh,2019,4,Recharge & bill payments,1442940,402619114.99428564
himachal-pradesh,2019,4,Merchant payments,467309,314965060.6352696
himachal-pradesh,2019,4,Financial Services,4576,1769641.9665086274
himachal-pradesh,2019,4,Others,22239,17954418.582290154
himachal-pradesh,2020,1,Recharge & bill payments,1815157,542356756.9678606
himachal-pradesh,2020,1,Peer-to-peer payments,1594806,6431826925.118802
himachal-pradesh,2020,1,Merchant payments,711018,427497010.10439825
himachal-pradesh,2020,1,Financial Services,4711,3172303.6900622216
himachal-pradesh,2020,1,Others,18788,14613755.241563875
himachal-pradesh,2020,2,Recharge & bill payments,2558935,802231470.1628922
himachal-pradesh,2020,2,Peer-to-peer payments,1544488,6738488218.640328
himachal-pradesh,2020,2,Merchant payments,570031,479165630.6102103
himachal-pradesh,2020,2,Financial Services,7634,7359757.737539303
himachal-pradesh,2020,2,Others,14642,9659685.392965626
himachal-pradesh,2020,3,Recharge & bill payments,2416395,834567922.2742614
himachal-pradesh,2020,3,Peer-to-peer payments,1954492,8806586536.659174
himachal-pradesh,2020,3,Merchant payments,1090445,851539467.337558
himachal-pradesh,2020,3,Financial Services,9543,11391079.288736572
himachal-pradesh,2020,3,Others,19001,11969008.527252048
himachal-pradesh,2020,4,Recharge & bill payments,2638030,936305777.7250878
himachal-pradesh,2020,4,Peer-to-peer payments,2594659,11426268857.229637
himachal-pradesh,2020,4,Merchant payments,2001259,1589433440.2684097
himachal-pradesh,2020,4,Financial Services,11353,15534252.217986543
himachal-pradesh,2020,4,Others,27027,21510781.37178286
himachal-pradesh,2021,1,Peer-to-peer payments,2845733,11358078843.572702
himachal-pradesh,2021,1,Recharge & bill payments,2547359,948929031.6443391
himachal-pradesh,2021,1,Merchant payments,2186946,1778219850.8347864
himachal-pradesh,2021,1,Financial Services,12561,16554205.504427344
himachal-pradesh,2021,1,Others,21430,18764977.931273177
himachal-pradesh,2021,2,Peer-to-peer payments,3340531,13035543546.66397
himachal-pradesh,2021,2,Recharge & bill payments,3216602,1045789841.916208
himachal-pradesh,2021,2,Merchant payments,2883209,2378084375.199477
himachal-pradesh,2021,2,Financial Services,14642,16428390.62373627
himachal-pradesh,2021,2,Others,28918,19788385.405835297
himachal-pradesh,2021,3,Peer-to-peer payments,4455153,16560383923.204865
himachal-pradesh,2021,3,Merchant payments,4198808,3524434949.634083
himachal-pradesh,2021,3,Recharge & bill payments,3359406,1178802736.5280356
himachal-pradesh,2021,3,Financial Services,14497,22805774.600357123
himachal-pradesh,2021,3,Others,36303,23834687.160697926
himachal-pradesh,2021,4,Merchant payments,6062931,5228613146.743451
himachal-pradesh,2021,4,Peer-to-peer payments,5323397,19568394324.584805
himachal-pradesh,2021,4,Recharge & bill payments,3211367,1278824361.837138
himachal-pradesh,2021,4,Financial Services,18198,24809740.714031782
himachal-pradesh,2021,4,Others,50971,35578926.74639452
himachal-pradesh,2022,1,Merchant payments,7030946,5558905677.966259
himachal-pradesh,2022,1,Peer-to-peer payments,5718936,19473276901.331963
himachal-pradesh,2022,1,Recharge & bill payments,3271665,1429960686.7669475
himachal-pradesh,2022,1,Financial Services,19314,24442138.15399971
himachal-pradesh,2022,1,Others,47319,31862035.713640407
himachal-pradesh,2022,2,Merchant payments,10591420,7697399368.089639
himachal-pradesh,2022,2,Peer-to-peer payments,7109948,24407668318.014194
himachal-pradesh,2022,2,Recharge & bill payments,3520538,1553155243.3951051
himachal-pradesh,2022,2,Financial Services,16901,20627276.079190243
himachal-pradesh,2022,2,Others,52564,30257752.66416522
himachal-pradesh,2022,3,Merchant payments,12686960,8511266152.669347
himachal-pradesh,2022,3,Peer-to-peer payments,8330778,27039659316.468132
himachal-pradesh,2022,3,Recharge & bill payments,4083168,1780405740.3941154
himachal-pradesh,2022,3,Financial Services,21293,22686931.870640453
himachal-pradesh,2022,3,Others,42669,26764547.138168834
himachal-pradesh,2022,4,Merchant payments,15297492,10280295883.656351
himachal-pradesh,2022,4,Peer-to-peer payments,9284824,29629346091.977356
himachal-pradesh,2022,4,Recharge & bill payments,3907023,1810538524.3215194
himachal-pradesh,2022,4,Financial Services,24342,31775337.436365627
himachal-pradesh,2022,4,Others,41455,27387394.982090995
jammu-&-kashmir,2018,1,Recharge & bill payments,457813,78812610.35129012
jammu-&-kashmir,2018,1,Peer-to-peer payments,353621,861670157.9310012
jammu-&-kashmir,2018,1,Financial Services,65683,10269382.6199755
jammu-&-kashmir,2018,1,Merchant payments,28696,30967525.638810236
jammu-&-kashmir,2018,1,Others,35755,23651562.715049967
jammu-&-kashmir,2018,2,Recharge & bill payments,794502,166762242.91718757
jammu-&-kashmir,2018,2,Peer-to-peer payments,771844,2372961687.5536175
jammu-&-kashmir,2018,2,Financial Services,112422,15636116.81386063
jammu-&-kashmir,2018,2,Merchant payments,79248,64454257.5252622
jammu-&-kashmir,2018,2,Others,38310,31391931.692946266
jammu-&-kashmir,2018,3,Peer-to-peer payments,1260453,3616022745.5645847
jammu-&-kashmir,2018,3,Recharge & bill payments,822143,203079955.34644008
jammu-&-kashmir,2018,3,Merchant payments,140076,82826475.18797052
jammu-&-kashmir,2018,3,Financial Services,44464,6397888.3546260595
jammu-&-kashmir,2018,3,Others,36825,26373935.004048545
jammu-&-kashmir,2018,4,Peer-to-peer payments,1265457,5151829745.262983
jammu-&-kashmir,2018,4,Recharge & bill payments,970724,254473764.00233167
jammu-&-kashmir,2018,4,Merchant payments,402303,215771001.5429565
jammu-&-kashmir,2018,4,Financial Services,33775,6072177.152358056
jammu-&-kashmir,2018,4,Others,49051,36573577.73688933
jammu-&-kashmir,2019,1,Peer-to-peer payments,1913720,5414709531.836735
jammu-&-kashmir,2019,1,Recharge & bill payments,1131953,302663112.8884805
jammu-&-kashmir,2019,1,Merchant payments,452379,199219534.93760535
jammu-&-kashmir,2019,1,Financial Services,43247,4593545.201922052
jammu-&-kashmir,2019,1,Others,43688,30649751.65627311
jammu-&-kashmir,2019,2,Peer-to-peer payments,1180781,5666318253.462076
jammu-&-kashmir,2019,2,Recharge & bill payments,706569,215937468.94414753
jammu-&-kashmir,2019,2,Merchant payments,353678,188931529.4882364
jammu-&-kashmir,2019,2,Financial Services,22663,2652961.353697454
jammu-&-kashmir,2019,2,Others,32664,26301988.31534837
jammu-&-kashmir,2019,3,Peer-to-peer payments,618694,3499425217.9582095
jammu-&-kashmir,2019,3,Recharge & bill payments,318061,111964437.03321175
jammu-&-kashmir,2019,3,Merchant payments,165115,120736230.08884756
jammu-&-kashmir,2019,3,Financial Services,2895,658515.8825482852
jammu-&-kashmir,2019,3,Others,11761,11446090.81965122
jammu-&-kashmir,2019,4,Peer-to-peer payments,310620,1799955855.9714913
jammu-&-kashmir,2019,4,Merchant payments,91303,77859073.82317376
jammu-&-kashmir,2019,4,Recharge & bill payments,84803,49065907.04578097
jammu-&-kashmir,2019,4,Financial Services,197,213741.2862032762
jammu-&-kashmir,2019,4,Others,3005,2601419.6959477984
jammu-&-kashmir,2020,1,Peer-to-peer payments,435154,2654638582.0865793
jammu-&-kashmir,2020,1,Recharge & bill payments,341357,144213068.71202034
jammu-&-kashmir,2020,1,Merchant payments,135241,131144418.96503358
jammu-&-kashmir,2020,1,Financial Services,2350,2116665.1182805505
jammu-&-kashmir,2020,1,Others,7528,5530441.652102945
jammu-&-kashmir,2020,2,Peer-to-peer payments,1238380,7426818530.258213
jammu-&-kashmir,2020,2,Recharge & bill payments,1028741,413037418.32063264
jammu-&-kashmir,2020,2,Merchant payments,341375,403026357.7674071
jammu-&-kashmir,2020,2,Financial Services,9130,10415041.341445928
jammu-&-kashmir,2020,2,Others,17380,12351591.57084975
jammu-&-kashmir,2020,3,Peer-to-peer payments,1787154,10837119046.792652
jammu-&-kashmir,2020,3,Recharge & bill payments,1005745,443743222.500647
jammu-&-kashmir,2020,3,Merchant payments,642688,667957476.4350253
jammu-&-kashmir,2020,3,Financial Services,10111,13281733.802213533
jammu-&-kashmir,2020,3,Others,20200,15128281.341935568
jammu-&-kashmir,2020,4,Peer-to-peer payments,2378539,13736841259.979288
jammu-&-kashmir,2020,4,Recharge & bill payments,1900075,536741118.30199385
jammu-&-kashmir,2020,4,Merchant payments,1377786,1045006123.4596367
jammu-&-kashmir,2020,4,Financial Services,13578,17966592.697469097
jammu-&-kashmir,2020,4,Others,84466,44350708.939814664
jammu-&-kashmir,2021,1,Peer-to-peer payments,2800201,14801220301.14875
jammu-&-kashmir,2021,1,Recharge & bill payments,2554798,663747765.6760966
jammu-&-kashmir,2021,1,Merchant payments,1527253,1605408313.4781337
jammu-&-kashmir,2021,1,Financial Services,17276,20848657.8594191
jammu-&-kashmir,2021,1,Others,98042,47124854.989329115
jammu-&-kashmir,2021,2,Peer-to-peer payments,3955437,19502438177.8094
jammu-&-kashmir,2021,2,Recharge & bill payments,3568970,892467613.5545956
jammu-&-kashmir,2021,2,Merchant payments,2378307,2343370985.5822287
jammu-&-kashmir,2021,2,Financial Services,19432,21897796.187056318
jammu-&-kashmir,2021,2,Others,105673,53580855.45836207
jammu-&-kashmir,2021,3,Peer-to-peer payments,5621108,26562997915.198593
jammu-&-kashmir,2021,3,Recharge & bill payments,4192099,1126801385.0108979
jammu-&-kashmir,2021,3,Merchant payments,3197489,3818849262.990345
jammu-&-kashmir,2021,3,Financial Services,16071,27585395.493344467
jammu-&-kashmir,2021,3,Others,124274,62209689.3389434
jammu-&-kashmir,2021,4,Peer-to-peer payments,6852001,31444247707.630074
jammu-&-kashmir,2021,4,Merchant payments,5399465,6026170895.591109
jammu-&-kashmir,2021,4,Recharge & bill payments,4358892,1334473410.4377313
jammu-&-kashmir,2021,4,Financial Services,20269,34425387.51761782
jammu-&-kashmir,2021,4,Others,160001,86920024.59513804
jammu-&-kashmir,2022,1,Peer-to-peer payments,6263588,25881919928.642838
jammu-&-kashmir,2022,1,Merchant payments,5769426,5903944370.148529
jammu-&-kashmir,2022,1,Recharge & bill payments,4046350,1253753685.6124904
jammu-&-kashmir,2022,1,Financial Services,20506,28915576.119299565
jammu-&-kashmir,2022,1,Others,145441,79330065.6359112
jammu-&-kashmir,2022,2,Merchant payments,9917899,8541811640.294408
jammu-&-kashmir,2022,2,Peer-to-peer payments,8948548,35973490940.6326
jammu-&-kashmir,2022,2,Recharge & bill payments,4759941,1631580783.9159238
jammu-&-kashmir,2022,2,Financial Services,17495,23857762.100494668
jammu-&-kashmir,2022,2,Others,169864,83549709.69216739
jammu-&-kashmir,2022,3,Merchant payments,9594459,8056512904.560925
jammu-&-kashmir,2022,3,Peer-to-peer payments,8391981,31280124357.943665
jammu-&-kashmir,2022,3,Recharge & bill payments,4397779,1538833023.8071973
jammu-&-kashmir,2022,3,Financial Services,16502,21281997.61037215
jammu-&-kashmir,2022,3,Others,133673,66802218.32606816
jammu-&-kashmir,2022,4,Merchant payments,13060020,9463119176.828749
jammu-&-kashmir,2022,4,Peer-to-peer payments,9209773,33017162449.59025
jammu-&-kashmir,2022,4,Recharge & bill payments,4885856,1738113554.2451303
jammu-&-kashmir,2022,4,Financial Services,17803,26804683.92881795
jammu-&-kashmir,2022,4,Others,142706,70096050.90090424
jharkhand,2018,1,Recharge & bill payments,1095857,132181815.28422523
jharkhand,2018,1,Peer-to-peer payments,809459,2036315435.6551185
jharkhand,2018,1,Financial Services,107755,45483178.104925826
jharkhand,2018,1,Merchant payments,66299,66465337.511485815
jharkhand,2018,1,Others,99551,93740623.36363094
jharkhand,2018,2,Recharge & bill payments,1398777,208894647.78855115
jharkhand,2018,2,Peer-to-peer payments,1375872,4205862516.777491
jharkhand,2018,2,Financial Services,160637,65554548.24621317
jharkhand,2018,2,Merchant payments,130339,138889079.16124776
jharkhand,2018,2,Others,86455,102374867.08935027
jharkhand,2018,3,Peer-to-peer payments,6003688,8142915751.203348
jharkhand,2018,3,Recharge & bill payments,1539476,256930062.20347697
jharkhand,2018,3,Merchant payments,287427,155059935.04035243
jharkhand,2018,3,Financial Services,216343,38182603.57787939
jharkhand,2018,3,Others,75687,68483065.67956133
jharkhand,2018,4,Peer-to-peer payments,3325473,9414019816.80093
jharkhand,2018,4,Recharge & bill payments,1885135,328077093.4784577
jharkhand,2018,4,Merchant payments,845956,373435992.4816617
jharkhand,2018,4,Financial Services,136918,36357465.52244099
jharkhand,2018,4,Others,90561,90026272.83887212
jharkhand,2019,1,Peer-to-peer payments,5952105,12664709652.347084
jharkhand,2019,1,Recharge & bill payments,2347079,440323945.0577217
jharkhand,2019,1,Merchant payments,892826,391616776.11217976
jharkhand,2019,1,Financial Services,105558,47227410.81132864
jharkhand,2019,1,Others,90140,83358664.9497917
jharkhand,2019,2,Peer-to-peer payments,5155937,17044444613.808352
jharkhand,2019,2,Recharge & bill payments,2734377,562210324.8161657
jharkhand,2019,2,Merchant payments,2049311,862186711.5217196
jharkhand,2019,2,Financial Services,67479,51588987.16245511
jharkhand,2019,2,Others,121107,102270668.23762833
jharkhand,2019,3,Peer-to-peer payments,5708187,19050145624.077984
jharkhand,2019,3,Merchant payments,4766457,1494546030.8330803
jharkhand,2019,3,Recharge & bill payments,3527625,754845093.6112013
jharkhand,2019,3,Financial Services,103620,80276391.6477037
jharkhand,2019,3,Others,114758,86160853.1891717
jharkhand,2019,4,Peer-to-peer payments,10301226,25360155657.218044
jharkhand,2019,4,Recharge & bill payments,4390094,966539484.5717083
jharkhand,2019,4,Merchant payments,3359590,1725990595.6016066
jharkhand,2019,4,Financial Services,104630,45850806.127185926
jharkhand,2019,4,Others,93078,49211833.15857271
jharkhand,2020,1,Peer-to-peer payments,8196850,29875044416.372463
jharkhand,2020,1,Recharge & bill payments,5454093,1358517296.9653778
jharkhand,2020,1,Merchant payments,4499942,2298726414.666834
jharkhand,2020,1,Financial Services,46483,31523887.510064334
jharkhand,2020,1,Others,85345,47420137.7540625
jharkhand,2020,2,Peer-to-peer payments,8724053,32662370316.521744
jharkhand,2020,2,Recharge & bill payments,7538593,1987320466.8540502
jharkhand,2020,2,Merchant payments,3753633,2662438204.2556615
jharkhand,2020,2,Financial Services,56553,130249402.00867195
jharkhand,2020,2,Others,68679,43823586.28346999
jharkhand,2020,3,Peer-to-peer payments,11984094,43128110246.27049
jharkhand,2020,3,Merchant payments,7728846,5163578368.000801
jharkhand,2020,3,Recharge & bill payments,7211293,2217657034.9022017
jharkhand,2020,3,Financial Services,56918,63233533.18627854
jharkhand,2020,3,Others,87322,50036637.653871216
jharkhand,2020,4,Peer-to-peer payments,17120664,60733288288.10599
jharkhand,2020,4,Merchant payments,14168381,9347677563.842455
jharkhand,2020,4,Recharge & bill payments,7945996,2582828438.736846
jharkhand,2020,4,Financial Services,60989,63947540.001266286
jharkhand,2020,4,Others,135603,77432999.35699823
jharkhand,2021,1,Peer-to-peer payments,19151083,69198235576.72797
jharkhand,2021,1,Merchant payments,17489113,11545580927.24733
jharkhand,2021,1,Recharge & bill payments,7826608,2888409672.132301
jharkhand,2021,1,Financial Services,50526,54836609.32711602
jharkhand,2021,1,Others,104333,62290337.70487929
jharkhand,2021,2,Peer-to-peer payments,24184568,86037113965.37598
jharkhand,2021,2,Merchant payments,19041292,14731458451.37311
jharkhand,2021,2,Recharge & bill payments,10583445,3531023352.488878
jharkhand,2021,2,Financial Services,54379,57959229.95440879
jharkhand,2021,2,Others,138461,75088312.26558907
jharkhand,2021,3,Peer-to-peer payments,30113326,97742557031.75543
jharkhand,2021,3,Merchant payments,29687162,19954619973.19194
jharkhand,2021,3,Recharge & bill payments,10742405,4029136911.757236
jharkhand,2021,3,Financial Services,51289,65035270.30823113
jharkhand,2021,3,Others,201520,99665931.8402131
jharkhand,2021,4,Merchant payments,45007900,30397134744.16734
jharkhand,2021,4,Peer-to-peer payments,39476282,130461675107.99458
jharkhand,2021,4,Recharge & bill payments,11173974,4920513757.583611
